system,distance_scope,protein_type,bin_start_nm,bin_end_nm,frame_mean_count_mean,frame_mean_probability_mean,cumulative_probability_mean,frame_mean_count_sd,frame_mean_probability_sd,cumulative_probability_sd,frame_mean_count_n,frame_mean_probability_n,cumulative_probability_n
M0O100D1,physical_chain_com,OCT4,32.5,32.75,0.0,0.0,0.9992336829836832,0.0,0.0,0.0009421249568741535,3,3,3
M0O100D1,physical_chain_com,OCT4,32.75,33.0,0.0,0.0,0.9992336829836832,0.0,0.0,0.0009421249568741535,3,3,3
M0O100D1,physical_chain_com,OCT4,33.0,33.25,0.008333333333333333,0.00015151515151515152,0.9993851981351985,0.014433756729740645,0.00026243194054073897,0.0006916282189855063,3,3,3
M0O100D1,physical_chain_com,OCT4,33.25,33.5,0.0,0.0,0.9993851981351985,0.0,0.0,0.0006916282189855063,3,3,3
M0O100D1,physical_chain_com,OCT4,33.5,33.75,0.0,0.0,0.9993851981351985,0.0,0.0,0.0006916282189855063,3,3,3
M0O100D1,physical_chain_com,OCT4,33.75,34.0,0.008333333333333333,0.00015151515151515152,0.9995367132867136,0.014433756729740645,0.00026243194054073897,0.0004547975363400651,3,3,3
M0O100D1,physical_chain_com,OCT4,34.0,34.25,0.0,0.0,0.9995367132867136,0.0,0.0,0.0004547975363400651,3,3,3
M0O100D1,physical_chain_com,OCT4,34.25,34.5,0.0,0.0,0.9995367132867136,0.0,0.0,0.0004547975363400651,3,3,3
M0O100D1,physical_chain_com,OCT4,34.5,34.75,0.0,0.0,0.9995367132867136,0.0,0.0,0.0004547975363400651,3,3,3
M0O100D1,physical_chain_com,OCT4,34.75,35.0,0.008333333333333333,0.00015151515151515152,0.9996882284382288,0.014433756729740645,0.00026243194054073897,0.00027032027607437316,3,3,3
M0O100D1,physical_chain_com,OCT4,35.0,35.25,0.008333333333333333,0.00016025641025641026,0.9998484848484853,0.014433756729740645,0.0002775722448027047,0.00026243194054077274,3,3,3
M0O100D1,physical_chain_com,OCT4,35.25,35.5,0.0,0.0,0.9998484848484853,0.0,0.0,0.00026243194054077274,3,3,3
M0O100D1,physical_chain_com,OCT4,35.5,35.75,0.0,0.0,0.9998484848484853,0.0,0.0,0.00026243194054077274,3,3,3
M0O100D1,physical_chain_com,OCT4,35.75,36.0,0.0,0.0,0.9998484848484853,0.0,0.0,0.00026243194054077274,3,3,3
M0O100D1,physical_chain_com,OCT4,36.0,36.25,0.0,0.0,0.9998484848484853,0.0,0.0,0.00026243194054077274,3,3,3
M0O100D1,physical_chain_com,OCT4,36.25,36.5,0.0,0.0,0.9998484848484853,0.0,0.0,0.00026243194054077274,3,3,3
M0O100D1,physical_chain_com,OCT4,36.5,36.75,0.0,0.0,0.9998484848484853,0.0,0.0,0.00026243194054077274,3,3,3
M0O100D1,physical_chain_com,OCT4,36.75,37.0,0.0,0.0,0.9998484848484853,0.0,0.0,0.00026243194054077274,3,3,3
M0O100D1,physical_chain_com,OCT4,37.0,37.25,0.008333333333333333,0.00015151515151515152,1.0000000000000002,0.014433756729740645,0.00026243194054073897,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,37.25,37.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,37.5,37.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,37.75,38.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,38.0,38.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,38.25,38.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,38.5,38.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,38.75,39.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,39.0,39.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,39.25,39.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,39.5,39.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,39.75,40.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,40.0,40.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,40.25,40.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,40.5,40.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,40.75,41.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,41.0,41.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,41.25,41.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,41.5,41.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,41.75,42.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,42.0,42.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,42.25,42.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,42.5,42.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,42.75,43.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,43.0,43.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,43.25,43.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,43.5,43.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,43.75,44.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,44.0,44.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,44.25,44.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,44.5,44.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,44.75,45.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,45.0,45.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,45.25,45.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,45.5,45.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,45.75,46.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,46.0,46.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,46.25,46.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,46.5,46.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,46.75,47.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,47.0,47.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,47.25,47.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,47.5,47.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,47.75,48.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,48.0,48.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,48.25,48.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,48.5,48.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,48.75,49.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,49.0,49.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,49.25,49.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,49.5,49.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,49.75,50.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,50.0,50.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,50.25,50.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,50.5,50.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,50.75,51.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,51.0,51.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,51.25,51.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,51.5,51.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,51.75,52.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,52.0,52.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,52.25,52.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,52.5,52.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,52.75,53.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,53.0,53.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,53.25,53.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,53.5,53.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,53.75,54.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,54.0,54.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,54.25,54.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,54.5,54.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,54.75,55.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,55.0,55.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,55.25,55.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,55.5,55.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,55.75,56.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,56.0,56.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,56.25,56.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,56.5,56.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,56.75,57.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,57.0,57.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,57.25,57.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,57.5,57.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,57.75,58.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,58.0,58.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,58.25,58.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,58.5,58.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,58.75,59.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,59.0,59.25,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,59.25,59.5,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,59.5,59.75,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,59.75,60.0,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,OCT4,60.0,inf,0.0,0.0,1.0000000000000002,0.0,0.0,1.5700924586837752e-16,3,3,3
M0O100D1,physical_chain_com,all,0.0,0.25,0.10833333333333334,0.0022986499203432216,0.0022986499203432216,0.038188130791298666,0.0008067929523976757,0.0008067929523976757,3,3,3
M0O100D1,physical_chain_com,all,0.25,0.5,0.7166666666666667,0.015086491724155639,0.01738514164449886,0.07637626158259735,0.0015901440051525372,0.0012760672812625379,3,3,3
M0O100D1,physical_chain_com,all,0.5,0.75,1.1666666666666667,0.024950404159132748,0.04233554580363161,0.09464847243000449,0.0019428662822275735,0.002804254335676677,3,3,3
M0O100D1,physical_chain_com,all,0.75,1.0,1.6833333333333333,0.03526506857425798,0.07760061437788958,0.4200694387042852,0.009119353936767315,0.011168217209065117,3,3,3
M0O100D1,physical_chain_com,all,1.0,1.25,2.091666666666667,0.04423888321520942,0.12183949759309902,0.10103629710818458,0.0024638243203049907,0.012771280654033641,3,3,3
M0O100D1,physical_chain_com,all,1.25,1.5,2.6999999999999997,0.056584049898665056,0.17842354749176406,0.11456439237389582,0.0033827987177271995,0.016130527685923192,3,3,3
M0O100D1,physical_chain_com,all,1.5,1.75,2.6750000000000003,0.055975201532645937,0.23439874902441002,0.1639359631075501,0.0029634384968719755,0.013230863621036561,3,3,3
M0O100D1,physical_chain_com,all,1.75,2.0,3.016666666666667,0.0631402176107641,0.2975389666351741,0.18085445345175602,0.0036300079656928744,0.01636105616210001,3,3,3
M0O100D1,physical_chain_com,all,2.0,2.25,2.9416666666666664,0.061604419899602546,0.3591433865347766,0.5456265511623616,0.01180168150622432,0.016172778711460674,3,3,3
M0O100D1,physical_chain_com,all,2.25,2.5,3.0583333333333336,0.06377930216841159,0.4229226887031882,0.21262251370288446,0.004734971461441204,0.012835582800757696,3,3,3
M0O100D1,physical_chain_com,all,2.5,2.75,2.875,0.06093771068957124,0.48386039939275943,0.09999999999999998,0.002389732184306851,0.0107179466533391,3,3,3
M0O100D1,physical_chain_com,all,2.75,3.0,2.5583333333333336,0.05341631086176809,0.5372767102545275,0.12829003598617192,0.0029517774541112244,0.013669637276736467,3,3,3
M0O100D1,physical_chain_com,all,3.0,3.25,2.275,0.04757997367054242,0.5848566839250698,0.16393596310755007,0.0029239630737109,0.014338263989120366,3,3,3
M0O100D1,physical_chain_com,all,3.25,3.5,2.0,0.04181148197627579,0.6266681659013457,0.30310889132455365,0.006155954552483106,0.008600425902217277,3,3,3
M0O100D1,physical_chain_com,all,3.5,3.75,1.6333333333333335,0.034258085354484165,0.6609262512558298,0.03818813079129861,0.0008244516968397618,0.007805195901024546,3,3,3
M0O100D1,physical_chain_com,all,3.75,4.0,1.3666666666666665,0.02868434745379579,0.6896105987096256,0.20816659994661338,0.0039911869739833305,0.0062518320676138595,3,3,3
M0O100D1,physical_chain_com,all,4.0,4.25,1.1333333333333335,0.02346395647546422,0.71307455518509,0.15275252316519472,0.0031573693795808903,0.008496086845434028,3,3,3
M0O100D1,physical_chain_com,all,4.25,4.5,0.875,0.01828432599140754,0.7313588811764974,0.11456439237389596,0.0022705336740532164,0.008979685422465203,3,3,3
M0O100D1,physical_chain_com,all,4.5,4.75,0.975,0.020250423200852814,0.7516093043773503,0.12500000000000008,0.003107052883114948,0.009780810038334104,3,3,3
M0O100D1,physical_chain_com,all,4.75,5.0,0.4666666666666666,0.009530252198641726,0.761139556575992,0.03818813079129868,0.0008915573195783962,0.01025342282507892,3,3,3
M0O100D1,physical_chain_com,all,5.0,5.25,0.31666666666666665,0.006384166099372241,0.7675237226753643,0.07637626158259735,0.0016260232092050173,0.009734626378996952,3,3,3
M0O100D1,physical_chain_com,all,5.25,5.5,0.31666666666666665,0.006479977036043752,0.7740036997114079,0.07637626158259735,0.0014929486033574023,0.009500974361791526,3,3,3
M0O100D1,physical_chain_com,all,5.5,5.75,0.25,0.005206644688647572,0.7792103444000555,0.04330127018922193,0.0009722725147914554,0.010200180344482078,3,3,3
M0O100D1,physical_chain_com,all,5.75,6.0,0.125,0.0026165410875728483,0.7818268854876284,0.049999999999999996,0.0011565330735595946,0.011335775298176446,3,3,3
M0O100D1,physical_chain_com,all,6.0,6.25,0.13333333333333333,0.002712770567020657,0.784539656054649,0.0520416499866533,0.0010928594659992033,0.012202264474319277,3,3,3
M0O100D1,physical_chain_com,all,6.25,6.5,0.13333333333333333,0.0028160926928758206,0.7873557487475248,0.08036375634160796,0.001684539749399611,0.012298154901212823,3,3,3
M0O100D1,physical_chain_com,all,6.5,6.75,0.13333333333333333,0.002784419871643159,0.790140168619168,0.0629152869605896,0.0013632570725241593,0.013519820483016455,3,3,3
M0O100D1,physical_chain_com,all,6.75,7.0,0.18333333333333335,0.00383260951797591,0.7939727781371438,0.03818813079129868,0.0009731644662686233,0.012757024653164674,3,3,3
M0O100D1,physical_chain_com,all,7.0,7.25,0.11666666666666665,0.002422761328343794,0.7963955394654877,0.05773502691896257,0.0011996607861673655,0.011876184204662838,3,3,3
M0O100D1,physical_chain_com,all,7.25,7.5,0.09999999999999999,0.002085335291144974,0.7984808747566327,0.049999999999999996,0.0009935252037739444,0.01279852566039977,3,3,3
M0O100D1,physical_chain_com,all,7.5,7.75,0.2416666666666667,0.005110828939947771,0.8035917036965805,0.03818813079129867,0.0008673654545562794,0.01230955273878938,3,3,3
M0O100D1,physical_chain_com,all,7.75,8.0,0.16666666666666666,0.0034601815574493797,0.8070518852540299,0.06291528696058958,0.0011956164515939058,0.01234121125096838,3,3,3
M0O100D1,physical_chain_com,all,8.0,8.25,0.27499999999999997,0.005535479810690215,0.8125873650647201,0.1520690632574555,0.003082701010601288,0.01306561344723506,3,3,3
M0O100D1,physical_chain_com,all,8.25,8.5,0.25,0.005117279654794512,0.8177046447195145,0.13228756555322957,0.002798215347908612,0.015151758811351753,3,3,3
M0O100D1,physical_chain_com,all,8.5,8.75,0.21666666666666667,0.004389625897696322,0.8220942706172109,0.05204164998665333,0.0010491550832050004,0.014110037247810342,3,3,3
M0O100D1,physical_chain_com,all,8.75,9.0,0.26666666666666666,0.005609738158783528,0.8277040087759945,0.08779711460710615,0.00202631935430553,0.012243639534677766,3,3,3
M0O100D1,physical_chain_com,all,9.0,9.25,0.3,0.006016658211744076,0.8337206669877385,0.13228756555322954,0.0025818505685432543,0.01382497817710455,3,3,3
M0O100D1,physical_chain_com,all,9.25,9.5,0.18333333333333335,0.003812377845238525,0.837533044832977,0.10103629710818451,0.002197069067466671,0.012219609938384723,3,3,3
M0O100D1,physical_chain_com,all,9.5,9.75,0.2833333333333333,0.005853686818486536,0.8433867316514636,0.12332207155790618,0.002375169773969304,0.013429913944566357,3,3,3
M0O100D1,physical_chain_com,all,9.75,10.0,0.24166666666666667,0.0049218780854548136,0.8483086097369185,0.0629152869605896,0.0011823299929273035,0.014506420233661645,3,3,3
M0O100D1,physical_chain_com,all,10.0,10.25,0.3416666666666666,0.007213765448269277,0.8555223751851878,0.10103629710818451,0.0020893678625973394,0.01616598090549459,3,3,3
M0O100D1,physical_chain_com,all,10.25,10.5,0.31666666666666665,0.006417472035026603,0.8619398472202143,0.08779711460710615,0.001983362235773979,0.014607763133363963,3,3,3
M0O100D1,physical_chain_com,all,10.5,10.75,0.31666666666666665,0.00647201806609969,0.8684118652863141,0.1010362971081845,0.002050819019231971,0.012949396625190951,3,3,3
M0O100D1,physical_chain_com,all,10.75,11.0,0.30833333333333335,0.006219894860370092,0.8746317601466841,0.06291528696058958,0.0012192033662049562,0.012948578431841024,3,3,3
M0O100D1,physical_chain_com,all,11.0,11.25,0.3333333333333333,0.006779134699693876,0.881410894846378,0.08036375634160796,0.00144477300707745,0.011601809946991977,3,3,3
M0O100D1,physical_chain_com,all,11.25,11.5,0.31666666666666665,0.006509490097235629,0.8879203849436136,0.02886751345948129,0.0005075469676542953,0.01210517949230699,3,3,3
M0O100D1,physical_chain_com,all,11.5,11.75,0.2916666666666667,0.005908987859508218,0.8938293728031219,0.05773502691896257,0.0011879347265854523,0.011830106975203527,3,3,3
M0O100D1,physical_chain_com,all,11.75,12.0,0.2583333333333333,0.0051506316707955364,0.8989800044739175,0.11814539065631519,0.0023418907294703553,0.01389829899681811,3,3,3
M0O100D1,physical_chain_com,all,12.0,12.25,0.3666666666666667,0.0076062851367600486,0.9065862896106774,0.03818813079129868,0.0008074844756674985,0.01437160976792542,3,3,3
M0O100D1,physical_chain_com,all,12.25,12.5,0.30833333333333335,0.006391323734969653,0.9129776133456472,0.03818813079129867,0.0007672674168816093,0.013664370227180875,3,3,3
M0O100D1,physical_chain_com,all,12.5,12.75,0.27499999999999997,0.005612868808450608,0.9185904821540977,0.08660254037844388,0.0018337962600606082,0.015467623714629479,3,3,3
M0O100D1,physical_chain_com,all,12.75,13.0,0.2833333333333334,0.005708322932857949,0.9242988050869556,0.07216878364870323,0.0014076582872450095,0.014993890041901674,3,3,3
M0O100D1,physical_chain_com,all,13.0,13.25,0.2333333333333333,0.004668543684599774,0.9289673487715554,0.09464847243000456,0.0018316544744592827,0.013920912618747795,3,3,3
M0O100D1,physical_chain_com,all,13.25,13.5,0.225,0.004675345986844309,0.9336426947583997,0.08660254037844388,0.0018226488284833861,0.01279999708393721,3,3,3
M0O100D1,physical_chain_com,all,13.5,13.75,0.225,0.00453841061284642,0.9381811053712461,0.06614378277661477,0.0013674552852779155,0.011928896315851747,3,3,3
M0O100D1,physical_chain_com,all,13.75,14.0,0.14166666666666666,0.002927777357067347,0.9411088827283135,0.02886751345948128,0.0005523459900378866,0.012384843611463523,3,3,3
M0O100D1,physical_chain_com,all,14.0,14.25,0.21666666666666665,0.004376911233410873,0.9454857939617244,0.10408329997330662,0.00207610916957179,0.012337644447263381,3,3,3
M0O100D1,physical_chain_com,all,14.25,14.5,0.10833333333333334,0.002174590415610848,0.9476603843773352,0.03818813079129867,0.0008270945001493868,0.011512217440159997,3,3,3
M0O100D1,physical_chain_com,all,14.5,14.75,0.1416666666666667,0.0030228190311203155,0.9506832034084556,0.05204164998665333,0.001038149147070671,0.010608419510843445,3,3,3
M0O100D1,physical_chain_com,all,14.75,15.0,0.11666666666666665,0.0023957799387882704,0.9530789833472438,0.05204164998665332,0.001184960305847251,0.00944651307262443,3,3,3
M0O100D1,physical_chain_com,all,15.0,15.25,0.16666666666666666,0.0033470215156158074,0.9564260048628596,0.0629152869605896,0.0012282445199100786,0.010397049408706843,3,3,3
M0O100D1,physical_chain_com,all,15.25,15.5,0.125,0.002498013362199221,0.9589240182250588,0.04999999999999999,0.0010571070279641556,0.00937349357479758,3,3,3
M0O100D1,physical_chain_com,all,15.5,15.75,0.17500000000000002,0.003477824415900986,0.9624018426409598,0.02500000000000002,0.0004631171717918645,0.009010896107700193,3,3,3
M0O100D1,physical_chain_com,all,15.75,16.0,0.10833333333333332,0.0022128899940533284,0.9646147326350132,0.07216878364870322,0.0014562540204575453,0.007991171377152256,3,3,3
M0O100D1,physical_chain_com,all,16.0,16.25,0.08333333333333333,0.00163955909392914,0.9662542917289422,0.038188130791298666,0.0006675515086463325,0.007371888096768747,3,3,3
M0O100D1,physical_chain_com,all,16.25,16.5,0.10833333333333334,0.0021264114359922023,0.9683807031649344,0.05204164998665332,0.000999335714603429,0.00684730740691697,3,3,3
M0O100D1,physical_chain_com,all,16.5,16.75,0.075,0.0014530572126070682,0.9698337603775414,0.06614378277661476,0.0012322494694987738,0.0069663463738014,3,3,3
M0O100D1,physical_chain_com,all,16.75,17.0,0.11666666666666665,0.0023814757973710868,0.9722152361749127,0.02886751345948128,0.0005291580456394139,0.0072718748211044616,3,3,3
M0O100D1,physical_chain_com,all,17.0,17.25,0.08333333333333333,0.0016120425961112233,0.9738272787710237,0.07216878364870323,0.0013968315838711499,0.006831150669237889,3,3,3
